videoId,title,region,niche,content_type,views,likes,comments,engagement_rate,seconds,publishedAt,categoryTitle,tags,source
Fd2b0eqXDGE,"El universo no es infinito, hay un muro en el borde",GL,ciencia,Video,4060208,48280,3831,0.0128345641405563,1615.0,2023-07-01T18:00:11Z,,"agujero negro,datos de la vida,datos del espacio de genial,datos sobre el espacio,datos sobre el sistema solar,descubrimientos espaciales recientes,educación,espacio,eventos,eventos espaciale,genial,hermosos datos sobre el espacio,mejora tu memoria,misterios,pensamiento creativo,pensamiento crítico,planetas extraños en el espacio,qué pasaría si,videos de genial,videos interesantes,videos intrigantes",yt_search
vFMpc3nmCRQ,Documental HD - Los límites del universo (National geographic),GL,ciencia,Video,3953633,40071,2046,0.0106527338273431,5599.0,2020-06-20T10:00:31Z,,"documental,documental 2019,documental universo,documentales,documentales 2020,documentales cortos,documentales de animales,documentales en español,dw documental,einstein,mini documental,mini documentales,minidocuemntales,stephen hawking,stephen hawking documental,universo paralelo",yt_search
u380SY2wY5k,La NASA ANUNCIA un DESCUBRIMIENTO ALUCINANTE 🌌,GL,ciencia,Shorts,3507825,187000,2179,0.0539305695124471,29.0,2022-08-11T17:00:37Z,,"ciencia,curiosidades,divulgacion",yt_search
hNbNvUObLUA,La Vía Láctea y TON 618 #astronomia #espacio,GL,ciencia,Shorts,3472841,224492,3019,0.065511493327797,53.0,2024-06-08T18:00:30Z,,"agujero negro ton 618,astronomía,el tamaño de una galaxia,espacio,la vía láctea a escala",yt_search
jYBDQfDhPBM,Vas a Comprender el Tamaño del Universo:,GL,ciencia,Shorts,3320534,228426,1560,0.0692617512725362,50.0,2023-07-18T13:00:37Z,,,yt_search
XDcS623yVC8,30+ Datos sobre el espacio para obtener un 10 en astronomía,GL,ciencia,Video,3127116,49292,1373,0.0162018294172649,858.0,2020-09-24T19:00:04Z,,"bright side argentina,bright side chile,bright side colombia,bright side mexico,bright side peru,bright side spain,bright side spanish,bright side united states,buenas noticias,datos hermosos sobre el espacio,datos sobre el espacio,datos sobre el espacio en español,datos sobre el espacio genial,datos sobre el universo,el universo,espacio exterior,estrellas de neutrones,gigantes rojas,lunas,nasa,vida consejo,vida salvaje,vía láctea",yt_search
r4nyZSmVQyA,Vacío del Universo. Buceando en el espacio profundo,GL,ciencia,Video,2849837,18804,313,0.0067081029546602,9954.0,2024-09-28T15:14:44Z,,"agujeros negros,alfa centauri,bbc,ciencia,ciencia pop,cine,cosmo,descubrimiento,discovery,distancia a la galaxia más cercana,distancia a las estrellas,distancia en el universo,documental,escala del universo,espacio,estrellas,galaxia de andrómeda,galaxias,galaxias extrañas,kosmo,límites del universo,planetas,planetas huérfanos,qué hay más allá del universo,supervacío de eridanus,universo,vacío,vacío del universo,vacío kbc,vacío local,vía láctea",yt_search
L9HA5yXy_Lw,Un Viaje EXCEPCIONAL al SISTEMA SOLAR | Documental Espacio 2024,GL,ciencia,Video,2584361,19609,497,0.0077798728583197,5828.0,2024-06-02T19:00:08Z,,"agujero negro,andromeda,ciencia,cosmos,doc,documental,documental andromeda,documental espacial,documental espacio,documental español,documental estrella,documental estrellas,documental galaxia,documental historia,documental universo,documental vía láctea,documentales,espacial,espacio,estrella,estrella de neutrones,exoplaneta,extraterrestre,galaxia,historia,historia de la tierra,james webb,jodisea,nasa,sistema solar,tierra,universo,via lactea,viaje,vida en marte",yt_search
HXwHSn5MV9c,Viaje por el universo con imágenes del James Webb 4k | La odisea del James Webb Documental,GL,ciencia,Video,2225815,25801,1112,0.0120913013884801,3761.0,2023-01-15T19:15:06Z,,,yt_search
khwMgBzlKZk,TOP: Los 7 Hechos Más Perturbadores De La Astronomía Actual,GL,ciencia,Video,1969365,99292,3950,0.0524240046918676,1255.0,2025-05-21T15:25:39Z,,"analogico,angel david revilla,angel revilla,astronomía,bloop,chistoso,creepy,creepypasta,diablo,dross,dross rotzank,drossrotzank,espantoso,fantasmas,funny,gracioso,haunt,hechos más perturbadores de la astronomía actual,historia de,historia de misterio,historia verdadera,historias de terror,horror,humor,miedo,misterio,monstruo,paranormal,realidad,reflexion,terror,universo,videos terroríficos,vía láctea,vídeos de miedo,vídeos de terror",yt_search
0oS46mzqMzA,Biotecnología para Latinoamérica... a un precio exorbitante | Shark Tank México,GL,ciencia,Video,1944451,29004,2891,0.0164030875553048,758.0,2020-11-11T15:00:00Z,,"arturo elias ayub,biotecnologia carrera,biotecnologia curso,biotecnologia industrial,carlos bremer,ideas de negocio,ideas de negocios,marcus dantus,negocios exitosos,patricia armedariz,proyectos increibles,rodrigo herrera,scintia shark tank mexico,shark tank,shark tank mexico,shark tank mexico capitulos completos,shark tank mexico cast,shark tank mexico full episodes,shark tank méxico,shark tank méxico mejores ideas,temporada 5,temporada cinco",yt_search
g-VxNg_J1GI,El misterioso mundo de Kepler-452 b. En busca de vida extraterrestre.,GL,ciencia,Video,1710634,17812,419,0.01065745214932,1469.0,2024-07-31T18:29:52Z,,"agua,astronomía,cosmo,documental,enana roja,espacio,exoplaneta descubierto,exoplanetas,galaxia,gliese 1002 b,k2-72 e,kepler-452 b,kosmo,marte,misterios,película,planeta agua,planeta como la tierra,planetas,planetas cercanos,planetas oceánicos,planetas similares a la tierra,secretos del espacio,sistema solar,sobre el espacio,tierra 2,venus,vida,video sobre el espacio,vía láctea,zona habitable,índice de similitud con la tierra",yt_search
zD4tj_NV_Qk,Viaje al espacio profundo.  Las estrellas más cercanas.,GL,ciencia,Video,1605424,16368,338,0.0104059737489909,4420.0,2022-08-14T18:21:50Z,,"alfa centauri,altair,arcturus,astronomía,betelgeuse,ciencia,cosmo,datos sobre las estrellas,enana roja,espacio,espacio profundo,estrellas,estrellas cercanas,exoplanetas más cercanos,kosmo,la estrella más caliente del universo,la estrella más grande,lo que se encontró en alfa centauri,límites del sistema solar,película,planetas,proxima centauri,ross 128,sirio,sol,universo,viaje,viaje a estrellas distantes,viaje de exoplanetas,video sobre el espacio,vía láctea",yt_search
1Li2W2XjV6I,¿Cuánto Sabes del UNIVERSO? 🚀🌌✅ Trivia de Cultura General,GL,ciencia,Video,1509663,8402,595,0.0059596082039501,718.0,2024-06-09T16:00:01Z,,"quiz,super quiz,superquiz,test",yt_search
PbY9MAYR-Qc,¡Científicos revelan en qué lugares podría caer el asteroide 2024 YR4!,GL,ciencia,Shorts,1474450,52672,1696,0.0368734104242259,59.0,2025-02-14T05:21:11Z,,"2024 yr4,alerta asteroide,amenaza espacial,asteroide,asteroide 2024,asteroide 2024 yr4,asteroide cercano,asteroide peligroso,ateroide 2032,ateroides,choque de asteroide,colision de asteroide,defensa planetaria,fin del mundo,heraldo de mexico,heraldo tv,impacto de asteroide,nasa,nasa advierte,noticias el heraldo,posible choque de asteroide,posible impacto,protocolo de seguridad planetaria,riesgo de impacto,yr4",yt_search
jGhwKgRw1E8,GRABA SATURNO CON TELESCOPIO #espacio #ciencia #astronomia #planetas #saturno #tierra #telescopio,GL,ciencia,Shorts,1289688,23122,369,0.0182144828826817,21.0,2024-06-05T09:00:42Z,,,yt_search
nqYKcyztRmE,Quién creó la “nada” de la que se formó nuestro universo,GL,ciencia,Video,1213190,22355,1255,0.0194610901837304,526.0,2023-01-11T18:00:16Z,,"bright side argentina,bright side chile,bright side colombia,bright side mexico,bright side peru,bright side spain,bright side spanish,bright side united states,descubrimiento,fenómeno sin explicación,fenómenos inusuales,fenómenos naturales extraños,genial,historias de misterio,historias misteriosas,lugares extraños de la tierra,lugares misteriosos,lugares raros de la tierra,misterio,nuevos descubrimientos,vida consejo,vida salvaje",yt_search
1Q_ID3njy9A,El descubrimiento que nos cambió la vida - Cosmos: Una odisea de tiempo y espacio - (Español Latino),GL,ciencia,Video,1135969,18578,410,0.0167152448702385,1259.0,2022-06-14T20:34:53Z,,yt:stretch=16:9,yt_search
lxU33spPgfE,Biotecnológia #shorts,GL,ciencia,Shorts,1066863,186203,469,0.1749727940700914,60.0,2022-10-05T21:35:32Z,,,yt_search
eyEON-qif_U,𝗖𝗶𝗻𝘁𝘂𝗿ó𝗻 𝗱𝗲 𝗢𝗿𝗶ó𝗻 #orion #astronomia #estrellas #universo #astros #espacio #cielo #constelaciones,GL,ciencia,Shorts,1001296,14467,433,0.0148807145938863,9.0,2025-07-29T01:08:23Z,,,yt_search
-hAZEgsi13c,60+ Datos impactantes sobre el espacio que podrían asustarte y asombrarte al mismo tiempo,GL,ciencia,Video,985863,17154,728,0.0181384228843155,1306.0,2020-09-09T18:00:01Z,,"agujero negro,big bang,bright side argentina,bright side chile,bright side colombia,bright side mexico,bright side peru,bright side spain,bright side spanish,bright side united states,datos acerca del universo,datos del espacio,datos sobre el espacio,documental sobre misterios del espacio,el universo,energía oscura,espacio exterior,física cuántica explicada,hipótesis de simulación,materia oscura,multiverso,stephen hawking,vida consejo,vida salvaje",yt_search
1gGSZ2ZarMc,El Color del Espacio No Siempre fue Negro...,GL,ciencia,Shorts,963645,56664,375,0.0591908846099964,49.0,2025-04-03T12:19:27Z,,,yt_search
QFV-hpGO8s8,Que es la biotecnologia?,GL,ciencia,Video,643667,3307,291,0.0055898469239529,598.0,2009-11-12T15:53:44Z,,"alliance,bio,bioallance,biociencia,bioscience,biotech,biotechnology,biotecnologia,induniv,pr,puerto,rico,science",yt_search
DrKYCsIAVtA,4 planetas a simple vista enero y febrero 2025,GL,ciencia,Shorts,613873,15355,402,0.0256681756649991,24.0,2025-01-12T01:54:06Z,,,yt_search
Pkpa925Z768,"🔴 ¿Qué es la Biotecnología? | Definición, colores y aplicaciones",GL,ciencia,Video,575235,11920,334,0.0213025980686154,581.0,2020-08-10T18:29:28Z,,"aplicaciones de la biotecnologia,biociencia,bioinformatica,biologia,biologia molecular,bioquimica,biotec,biotecnologia,biotecnologia aplicaciones,biotecnologia colores,biotecnologia definicion,biotecnologia y sus aplicaciones,biotecnología ecuador,carrera biotecnologia,ciencia,ciencias de la vida,clonacion,colores de la biotecnologia,gen,genetica,ingenieria en biotecnologia,medicina,microbiologia,modificacion genetica,nanotecnología,quimica,tecnologia,transgénicos,vegetal",yt_search
74EgFX5-vsA,El impresionante tamaño de TON 618 #astronomia #espacio #ciencia,GL,ciencia,Shorts,552438,41545,835,0.0767144910379083,58.0,2024-05-29T21:12:00Z,,"agujero negro ton 618,agujeros negros,astronomía,ciencia,el agujero negro más grande del universo,tamaño de un agujero negro,ton 618",yt_search
BCf3UJHs2K4,El Espacio Es Mucho Más Grande De Lo Que Crees,GL,ciencia,Video,543648,11131,395,0.0212012184354582,1528.0,2025-07-16T16:28:39Z,,"be amazed espanol,cosas que no sabias,curiosidades,curioso,datos,datos curiosos,datos interesantes,entretenimiento,escala,espacio exterior,galaxia,galaxias,interesante,listas,sorprendente,tamaño de la tierra,tamaño del universo,top 10,universo,vida",yt_search
ssf-Z-hjoO8,Mirar al Pasado observando las Estrellas #astronomia #ciencia #espacio,GL,ciencia,Shorts,509958,35413,484,0.0703920715039277,60.0,2024-01-20T19:10:00Z,,"astronomía,ciencia,espacio,estrellas,la luz de las estrellas,observar el pasado,planetas,universo",yt_search
7w0rvwE9FXA,La increíble evolución del universo en solo 10 minutos,GL,ciencia,Video,447840,8483,564,0.0202014112182922,628.0,2023-10-27T00:00:03Z,,"cosmos,curiosidades,del universo,documentales,el espacio,el universo,entretenimiento,escenarios hipotéticos,espacio,español,especulación,evolucion del universo,experimentos,genial,grandes preguntas de la ciencia,historia,historia del universo,humanidad,imaginación,kosmo es,la evolucion,mundo,naturaleza,que pasaría,que pasaría si,qué pasa si,qué pasaría si,respuestas científicas,riddle,show,the simply space español,universo,weyder,what if,what if español,y si",yt_search
76buHhUsk4I,5 COSAS que NO SABÍAS del ESPACIO Exterior 🚀 parte 5,GL,ciencia,Shorts,431136,61178,174,0.1423031247680546,59.0,2024-01-08T23:00:03Z,,"100 curiosidades que no sabas,30 curiosidades,5 cosas que no sabias,asteroid,cosas que no sabias,datos curiosos,datos perturbadores,datos que no sabias,espacio,esto no lo sabias,estrellas,hora de curiosidades,hora de datos curiosos,interstellar,luna,meteorito,nasa,planeta tierra,planetas,que pasaria si,sol,space,spacex,universo",yt_search
julb3EJ3I1k,¿La biotecnología es mala?,GL,ciencia,Video,414627,20690,612,0.0513762972502996,466.0,2019-09-08T13:00:12Z,,"adn,biotecnología,ciencia,curiosamente,divulgación,genética,gliksys,igem,ogm,organismos genéticamente modificados,science,tec de monterrey,tecnología,transgénicos",yt_search
2ic9Y7E7LAY,🚨 3I/ATLAS ÚLTIMOS DATOS REALES del OBJETO INTERESTELAR antes de su aproximación a MARTE,GL,ciencia,Video,408200,16068,1581,0.0432361587457128,1031.0,2025-10-03T15:09:18Z,,"actualidad,agencia espacial,aliens,astronomía,ciencia,cosmos,curiosidades,divulgación científica,educación,espacio,extraterrestre,misterio,nasa,noticias,tecnología,universo",yt_search
oezKD0j3HZI,[4K] Las 10 GALAXIAS más EXTRAÑAS del universo - DOCUMENTAL COMPLETO EN ESPAÑOL,GL,ciencia,Video,386093,4629,277,0.0127067830807603,1900.0,2024-09-10T03:00:11Z,,"astronomia,ciencia,cuáles son las galaxias más extrañas del cosmos,documental completo del espacio,documental completo sobre el universo en español,documental de astronomía en español latino,documental en español sobre el espacio y las galaxias,documentales,documentales completos en español,documentales español,educativo,escubrimientos recientes,galaxias extrañas,las galaxias mas extrañas,las galaxias más misteriosas en el universo,the curious español,universo",yt_search
0GLkVT8yp0k,El Sistema Solar y la nube de Oort #astronomia #espacio #ciencia,GL,ciencia,Video,363047,23338,258,0.0649943395758675,61.0,2024-06-05T18:10:00Z,,"astronomía,el tamaño del sistema solar,espacio,la nube de oort,sistema solar",yt_search
cyst4EDDwAk,Biotecnología: 'hackear' bacterias para fabricar cualquier cosa,GL,ciencia,Video,361589,7417,177,0.0210017450752097,315.0,2018-04-26T21:36:15Z,,"@esapasionante,biotecnologia,christina agapakis,el futuro es apasionante,es apasionante,ginkgo bioworks",yt_search
Gyd7sOvE-14,ÚLTIMA HORA | La NASA publica nuevas imágenes del 3I/ATLAS y surge debate sobre su origen,GL,ciencia,Video,347162,2438,300,0.00788680788796,97.0,2025-10-07T12:46:20Z,,"3i/atlas,aliens,astronomia,breaking news,ciencia,cometa,cosmos,cuerpo celeste,debate cientifico,descubrimiento astronomico,espacio exterior,exploracion espacial,exploracion marciana,imagenes espaciales,investigacion cientifica,misterio astronomico,nasa,nave espacial,negocios tv,noticias cientificas,noticias del espacio,objeto cilindrico,objeto interestelar,rover perseverance,science,space,teoria nave espacial,ultima hora,universo",yt_search
FNyHjC_RM0A,Viaje al centro del Universo | Documental Espacial 2025,GL,ciencia,Video,338901,2398,55,0.0072381019825848,5056.0,2025-05-07T20:59:34Z,,"alfa centauri,astronomía,centro del universo,centro galáctico,ciencia espacial,cosmo,cosmos,cw leonis,documental 2025,documental espacial,espacio,espacio profundo,exploración del universo,galaxia,galaxias,galaxias lejanas,gliese 832 c,kosmo,planetas habitables,qué es el universo,secretos del universo,teegarden b,telescopio,telescopio james webb,universo,universo observable,universo visible,viaje espacial,vida,video sobre el espacio,voyager,vía láctea",yt_search
CMHhNjCC3KE,Biotecnología: sus técnicas y aplicaciones,GL,ciencia,Video,333031,4294,228,0.0135783155321876,519.0,2016-10-04T02:51:57Z,,"colegio,costa rica,explicaciones,explicación,mep,profe en c@sa,profe en casa,secundaria",yt_search
10AO2WxpWsw,Por qué hay un “?” En el espacio? 🧐,GL,ciencia,Shorts,323462,18017,186,0.0562755439587957,38.0,2023-08-12T02:46:25Z,,,yt_search
LGIffUnJvsU,El fascinante mundo del ESPACIO-TIEMPO. Mas allá de la ciencia.,GL,ciencia,Video,315239,3308,207,0.0111502701125178,7413.0,2024-05-26T20:08:00Z,,"agujeros negros,big bang,ciencia,ciencia diaria,ciencia física,documental universo,el universo,energia oscura,espacio tiempo curvatura,espacio tiempo distorsion,espacio tiempo entrelazamiento,espaciotiempo,fuerza de la gravedad,galaxia,gravedad cuantica,james webb,materia oscura,nasa,ondas gravitacionales,que es una estrella de neutrones,relatividad einstein,relatividad general,spacex,supernova,tech space español,tecnologia,tejido espacio tiempo,universo",yt_search
XUpLYLFNaFE,Qué es la Biotecnología y en dónde se puede aplicar? EN 6 MINUTOS,GL,ciencia,Video,310564,7997,518,0.0274178591208253,364.0,2017-02-01T03:51:08Z,,"biotechnology,biotecnologia,biotecnología,camach learn,donde trabaja un biotecnologo,ingenieria en biotecnologia,introduccion an biotecnologia,que es biotecnologia,ser genio es facil",yt_search
UhSlW_kVoBk,El Final del Universo #ciencia #universo #espacio,GL,ciencia,Shorts,301408,12029,416,0.0412895477226881,41.0,2024-01-04T21:45:00Z,,"agujeros negros,astronomía,ciencia,el final del universo,espacio,fin del universo,universo",yt_search
